order_id,customer_id,order_date,brand,category,product_name,quantity,unit_price,total_price,is_installment
ORD00503,CUS0359,2023-07-13,Apple,Mid-range,iPhone 11,2,10000000,20000000,0
ORD00757,CUS0093,2023-07-13,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD00835,CUS0127,2023-07-13,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01888,CUS0241,2023-07-14,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD01050,CUS0292,2023-07-15,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD02164,CUS0337,2023-07-15,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00945,CUS0297,2023-07-15,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00069,CUS0446,2023-07-15,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01296,CUS0359,2023-07-15,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD01129,CUS0064,2023-07-16,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01997,CUS0054,2023-07-16,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02234,CUS0481,2023-07-16,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD01384,CUS0463,2023-07-16,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD01560,CUS0464,2023-07-16,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD02381,CUS0485,2023-07-17,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00585,CUS0186,2023-07-17,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01825,CUS0026,2023-07-17,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD00601,CUS0034,2023-07-18,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01034,CUS0419,2023-07-19,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01244,CUS0442,2023-07-19,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD02161,CUS0239,2023-07-19,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00900,CUS0442,2023-07-19,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01467,CUS0482,2023-07-20,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01791,CUS0105,2023-07-20,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD01431,CUS0026,2023-07-20,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,0
ORD01715,CUS0422,2023-07-20,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01658,CUS0468,2023-07-20,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD00402,CUS0474,2023-07-20,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01380,CUS0219,2023-07-20,Samsung,Flagship,Galaxy S24 Ultra,2,31000000,62000000,1
ORD00732,CUS0250,2023-07-20,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01170,CUS0003,2023-07-21,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00888,CUS0170,2023-07-21,Xiaomi,Flagship,Xiaomi 14,2,22000000,44000000,0
ORD00164,CUS0250,2023-07-21,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02004,CUS0399,2023-07-21,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD02346,CUS0262,2023-07-22,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD00603,CUS0412,2023-07-22,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00859,CUS0439,2023-07-22,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD01276,CUS0468,2023-07-22,Samsung,Mid-range,Galaxy A54,2,8500000,17000000,0
ORD01773,CUS0167,2023-07-22,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00527,CUS0198,2023-07-22,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD01554,CUS0070,2023-07-22,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00127,CUS0265,2023-07-22,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD01304,CUS0188,2023-07-23,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01417,CUS0462,2023-07-23,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01330,CUS0250,2023-07-23,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,1
ORD02003,CUS0160,2023-07-23,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01616,CUS0093,2023-07-23,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD02286,CUS0311,2023-07-24,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00145,CUS0148,2023-07-24,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD02160,CUS0003,2023-07-24,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02372,CUS0440,2023-07-25,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD00117,CUS0499,2023-07-25,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD02444,CUS0411,2023-07-25,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00311,CUS0277,2023-07-25,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01039,CUS0260,2023-07-25,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01605,CUS0387,2023-07-26,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD00044,CUS0204,2023-07-26,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00813,CUS0025,2023-07-26,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,1
ORD00530,CUS0012,2023-07-27,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD02475,CUS0248,2023-07-27,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02099,CUS0365,2023-07-27,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00307,CUS0362,2023-07-27,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD02095,CUS0391,2023-07-28,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD01248,CUS0019,2023-07-28,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,1
ORD00036,CUS0421,2023-07-28,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00372,CUS0297,2023-07-28,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD01568,CUS0465,2023-07-28,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD00491,CUS0352,2023-07-29,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD02025,CUS0391,2023-07-29,Oppo,Flagship,Find N3 Flip,2,25000000,50000000,1
ORD00573,CUS0081,2023-07-29,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02005,CUS0138,2023-07-29,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD00693,CUS0394,2023-07-29,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01427,CUS0242,2023-07-30,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD00091,CUS0220,2023-07-30,Xiaomi,Mid-range,Redmi Note 13 Pro,2,7500000,15000000,0
ORD01323,CUS0051,2023-07-31,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00931,CUS0325,2023-07-31,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD02400,CUS0390,2023-08-01,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00989,CUS0476,2023-08-02,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD00381,CUS0253,2023-08-02,Apple,Accessories,Ốp lưng MagSafe,2,1200000,2400000,0
ORD01340,CUS0116,2023-08-03,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01695,CUS0397,2023-08-03,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD00955,CUS0248,2023-08-03,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01698,CUS0293,2023-08-03,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00238,CUS0249,2023-08-03,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD02305,CUS0070,2023-08-04,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01018,CUS0427,2023-08-04,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01401,CUS0136,2023-08-04,Oppo,Accessories,Tai nghe Enco Air,2,1500000,3000000,0
ORD01733,CUS0318,2023-08-04,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD01742,CUS0246,2023-08-04,Oppo,Flagship,Find N3 Flip,2,25000000,50000000,1
ORD01770,CUS0231,2023-08-05,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01416,CUS0422,2023-08-06,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD00207,CUS0445,2023-08-06,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD02115,CUS0090,2023-08-06,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD00602,CUS0271,2023-08-07,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01798,CUS0433,2023-08-07,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD01005,CUS0062,2023-08-07,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01659,CUS0368,2023-08-08,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00114,CUS0151,2023-08-08,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD01183,CUS0114,2023-08-08,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00654,CUS0052,2023-08-08,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00985,CUS0397,2023-08-09,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD00571,CUS0427,2023-08-09,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01299,CUS0035,2023-08-10,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD01811,CUS0439,2023-08-10,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01904,CUS0476,2023-08-10,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01453,CUS0162,2023-08-11,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00717,CUS0306,2023-08-11,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01399,CUS0352,2023-08-12,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00995,CUS0170,2023-08-12,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00797,CUS0412,2023-08-12,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD01657,CUS0306,2023-08-12,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00894,CUS0160,2023-08-13,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01504,CUS0365,2023-08-13,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00864,CUS0155,2023-08-13,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01946,CUS0171,2023-08-14,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01422,CUS0107,2023-08-15,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00100,CUS0241,2023-08-15,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00821,CUS0253,2023-08-15,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00155,CUS0054,2023-08-15,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01115,CUS0092,2023-08-15,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00126,CUS0257,2023-08-16,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01535,CUS0070,2023-08-16,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD00366,CUS0352,2023-08-17,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD00002,CUS0071,2023-08-17,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00252,CUS0070,2023-08-17,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00030,CUS0281,2023-08-18,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01147,CUS0261,2023-08-18,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01934,CUS0280,2023-08-18,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00499,CUS0324,2023-08-18,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00533,CUS0391,2023-08-19,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD01611,CUS0179,2023-08-19,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD02037,CUS0140,2023-08-19,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD00896,CUS0208,2023-08-19,Apple,Mid-range,iPhone 13,2,15000000,30000000,0
ORD01820,CUS0138,2023-08-20,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00318,CUS0193,2023-08-20,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD02252,CUS0500,2023-08-21,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01984,CUS0215,2023-08-21,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD02225,CUS0458,2023-08-21,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD00453,CUS0486,2023-08-21,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD00308,CUS0220,2023-08-21,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00848,CUS0470,2023-08-22,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01400,CUS0187,2023-08-22,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00726,CUS0026,2023-08-22,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD02282,CUS0241,2023-08-23,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01688,CUS0314,2023-08-24,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01565,CUS0215,2023-08-24,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00046,CUS0352,2023-08-24,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01049,CUS0034,2023-08-25,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01349,CUS0135,2023-08-25,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,0
ORD01030,CUS0192,2023-08-25,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01585,CUS0192,2023-08-25,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD02149,CUS0141,2023-08-26,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01444,CUS0377,2023-08-26,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00525,CUS0155,2023-08-26,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD01817,CUS0042,2023-08-26,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02260,CUS0164,2023-08-27,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01484,CUS0070,2023-08-27,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00060,CUS0012,2023-08-27,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01297,CUS0482,2023-08-27,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD02380,CUS0256,2023-08-27,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00197,CUS0215,2023-08-28,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01213,CUS0155,2023-08-28,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD00370,CUS0384,2023-08-28,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD02078,CUS0486,2023-08-28,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01549,CUS0171,2023-08-28,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD00964,CUS0248,2023-08-28,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01097,CUS0201,2023-08-29,Oppo,Entry-level,A18,2,3900000,7800000,0
ORD01906,CUS0281,2023-08-29,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01839,CUS0039,2023-08-30,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01450,CUS0001,2023-08-30,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD00706,CUS0297,2023-08-30,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD01721,CUS0476,2023-08-31,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD02429,CUS0390,2023-08-31,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01767,CUS0192,2023-08-31,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01482,CUS0256,2023-09-01,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD00869,CUS0479,2023-09-01,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00960,CUS0406,2023-09-01,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02424,CUS0207,2023-09-01,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00741,CUS0328,2023-09-02,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01016,CUS0360,2023-09-03,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD00856,CUS0105,2023-09-03,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00789,CUS0447,2023-09-03,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD01976,CUS0204,2023-09-04,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00862,CUS0251,2023-09-04,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,0
ORD00897,CUS0257,2023-09-04,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01620,CUS0143,2023-09-04,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD00464,CUS0265,2023-09-05,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01783,CUS0246,2023-09-05,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00392,CUS0215,2023-09-05,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02136,CUS0432,2023-09-06,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD00794,CUS0296,2023-09-07,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00997,CUS0241,2023-09-07,Xiaomi,Accessories,Xiaomi Smart Band 8,2,990000,1980000,0
ORD00047,CUS0213,2023-09-08,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00589,CUS0328,2023-09-08,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00843,CUS0439,2023-09-09,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD02133,CUS0188,2023-09-09,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD01182,CUS0012,2023-09-09,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD01621,CUS0248,2023-09-09,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD02270,CUS0113,2023-09-10,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01562,CUS0483,2023-09-10,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,1
ORD01474,CUS0221,2023-09-11,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01570,CUS0184,2023-09-11,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD01630,CUS0463,2023-09-11,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,1
ORD00526,CUS0199,2023-09-11,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00459,CUS0386,2023-09-11,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,1
ORD02063,CUS0499,2023-09-12,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD02393,CUS0448,2023-09-12,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01619,CUS0500,2023-09-12,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00541,CUS0002,2023-09-12,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01389,CUS0248,2023-09-12,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00810,CUS0359,2023-09-13,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01309,CUS0445,2023-09-13,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD01680,CUS0200,2023-09-13,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02361,CUS0308,2023-09-14,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01488,CUS0326,2023-09-15,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00174,CUS0236,2023-09-15,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01587,CUS0249,2023-09-15,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD02232,CUS0454,2023-09-15,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02495,CUS0293,2023-09-16,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02214,CUS0384,2023-09-16,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01446,CUS0018,2023-09-16,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01057,CUS0424,2023-09-18,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02389,CUS0445,2023-09-18,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD00622,CUS0394,2023-09-18,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,1
ORD00268,CUS0232,2023-09-18,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD02318,CUS0446,2023-09-19,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD01797,CUS0243,2023-09-19,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01808,CUS0382,2023-09-20,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01302,CUS0414,2023-09-20,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01672,CUS0412,2023-09-20,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD00289,CUS0179,2023-09-20,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD00469,CUS0465,2023-09-20,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01661,CUS0235,2023-09-21,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01044,CUS0092,2023-09-21,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00177,CUS0243,2023-09-22,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00553,CUS0438,2023-09-22,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00293,CUS0012,2023-09-22,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00695,CUS0421,2023-09-22,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01874,CUS0250,2023-09-23,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01537,CUS0413,2023-09-23,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00346,CUS0449,2023-09-24,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD00299,CUS0140,2023-09-24,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00412,CUS0127,2023-09-24,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01655,CUS0196,2023-09-24,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02018,CUS0122,2023-09-24,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00342,CUS0384,2023-09-25,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01223,CUS0479,2023-09-25,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01827,CUS0446,2023-09-25,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00841,CUS0421,2023-09-26,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01120,CUS0421,2023-09-26,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02482,CUS0224,2023-09-27,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01180,CUS0472,2023-09-27,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00123,CUS0052,2023-09-27,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD02330,CUS0147,2023-09-27,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01903,CUS0391,2023-09-27,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01337,CUS0325,2023-09-27,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD02460,CUS0367,2023-09-28,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD02189,CUS0003,2023-09-28,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01530,CUS0365,2023-09-29,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01367,CUS0163,2023-09-29,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD02292,CUS0051,2023-09-29,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,0
ORD01252,CUS0409,2023-09-29,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02284,CUS0421,2023-09-29,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01421,CUS0358,2023-09-29,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01684,CUS0479,2023-09-30,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD00441,CUS0402,2023-09-30,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01200,CUS0458,2023-10-01,Samsung,Entry-level,Galaxy A05,2,3000000,6000000,0
ORD00927,CUS0201,2023-10-01,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD02103,CUS0470,2023-10-01,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01409,CUS0441,2023-10-01,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01865,CUS0349,2023-10-02,Apple,Accessories,AirPods Pro 2,2,6000000,12000000,0
ORD00999,CUS0085,2023-10-02,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
